0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.001110
1 0.001110
1 0.001110
1 0.001110
1 0.001110
1 0.001110
1 0.001110
1 0.001110
1 0.001110
1 0.001110
1 0.001110
1 0.001110
1 0.001110
1 0.001110
1 0.001110
1 0.001110
1 0.001110
-13 0.001110
-13 0.001110
-13 0.001110
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.001110
-13 0.001110
-13 0.001110
-13 0.001110
-13 0.001110
-13 0.001110
-13 0.001110
-13 0.001110
-13 0.001110
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.000000
-13 0.001110
-13 0.001110
-13 0.001110
-13 0.001110
-13 0.001110
-13 0.001110
-13 0.001110
1 0.001110
1 0.000000
1 0.000000
1 0.001110
1 0.001110
1 0.001110
1 0.001110
1 0.001110
-11 0.001670
-11 0.001670
-11 0.001670
-11 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
-14 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
0 0.000000
